worker,row,speaker,selection,ground-truth,child-directed
14,23,*CHI:,0,0.0,None
14,24,*FAT:,2,0.0,None
14,25,*CHI:,0,0.0,None
14,26,*FAT:,0,0.0,None
14,27,*CHI:,2,0.0,None
14,28,*FAT:,0,0.0,None
14,29,*FAT:,0,0.0,None
14,30,*CHI:,0,0.0,None
14,31,*FAT:,0,0.0,None
14,32,*CHI:,1,0.0,None
14,33,*FAT:,2,0.0,None
14,34,*FAT:,2,0.0,None
14,35,*FAT:,0,0.0,None
14,36,*FAT:,1,0.0,None
14,37,*FAT:,2,0.0,None
14,38,*CHI:,0,0.0,None
14,39,*FAT:,0,0.0,None
14,40,*FAT:,0,0.0,None
14,41,*FAT:,0,0.0,None
14,42,*CHI:,1,0.0,child-produced
14,1283,*FAT:,0,0.0,None
14,1284,*FAT:,0,0.0,None
14,1285,*CHI:,2,0.0,None
14,1286,*FAT:,0,0.0,None
14,1287,*CHI:,2,0.0,None
14,1288,*FAT:,0,0.0,None
14,1289,*CHI:,0,0.0,None
14,1290,*FAT:,0,0.0,None
14,1291,*CHI:,2,0.0,None
14,1292,*FAT:,0,0.0,None
14,1293,*CHI:,0,0.0,None
14,1294,*FAT:,0,0.0,None
14,1295,*FAT:,0,0.0,None
14,1296,*FAT:,0,0.0,None
14,1297,*CHI:,0,0.0,None
14,1298,*FAT:,0,0.0,None
14,1299,*FAT:,0,0.0,None
14,1300,*CHI:,2,0.0,None
14,1301,*FAT:,0,0.0,None
14,1302,*CHI:,2,0.0,None
14,123,*CHI:,1,1.0,child-produced
14,124,*FAT:,2,0.0,child-produced
14,125,*CHI:,1,0.0,None
14,126,*FAT:,0,0.0,None
14,127,*CHI:,2,0.0,None
14,128,*FAT:,0,0.0,None
14,129,*CHI:,0,0.0,None
14,130,*FAT:,0,0.0,None
14,131,*CHI:,1,0.0,child-produced
14,132,*FAT:,2,0.0,None
14,133,*FAT:,1,1.0,child-directed
14,134,*CHI:,1,0.0,child-directed
14,135,*FAT:,1,0.0,None
14,136,*CHI:,2,0.0,None
14,137,*FAT:,0,0.0,None
14,138,*CHI:,1,0.0,None
14,139,*FAT:,2,0.0,None
14,140,*CHI:,2,0.0,None
14,141,*FAT:,0,0.0,None
14,142,*CHI:,2,0.0,None
14,983,*CHI:,0,0.0,None
14,984,*CHI:,0,0.0,None
14,985,*CHI:,0,0.0,None
14,986,*CHI:,1,1.0,None
14,987,*FAT:,0,0.0,None
14,988,*FAT:,0,0.0,None
14,989,*CHI:,2,0.0,None
14,990,*FAT:,0,0.0,None
14,991,*FAT:,0,0.0,None
14,992,*CHI:,2,0.0,None
14,993,*FAT:,0,0.0,None
14,994,*CHI:,0,0.0,None
14,995,*FAT:,0,0.0,None
14,996,*CHI:,0,0.0,None
14,997,*FAT:,0,0.0,None
14,998,*CHI:,0,0.0,None
14,999,*CHI:,0,0.0,None
14,1000,*FAT:,0,0.0,None
14,1001,*FAT:,0,0.0,None
14,1002,*CHI:,2,0.0,None
14,623,*CHI:,2,0.0,None
14,624,*CHI:,2,0.0,None
14,625,*CHI:,2,0.0,None
14,626,*CHI:,0,0.0,None
14,627,*CHI:,0,0.0,None
14,628,*CHI:,0,0.0,None
14,629,*CHI:,0,0.0,None
14,630,*CHI:,0,0.0,None
14,631,*FAT:,0,0.0,None
14,632,*CHI:,2,0.0,None
14,633,*CHI:,0,0.0,None
14,634,*CHI:,0,0.0,None
14,635,*CHI:,0,0.0,None
14,636,*CHI:,0,0.0,child-produced
14,637,*CHI:,0,0.0,None
14,638,*FAT:,0,0.0,None
14,639,*CHI:,2,0.0,None
14,640,*FAT:,2,0.0,None
14,641,*CHI:,0,0.0,None
14,642,*FAT:,0,0.0,None
34,183,*FAT:,0,0.0,None
34,184,*CHI:,0,0.0,None
34,185,*FAT:,0,0.0,None
34,186,*CHI:,0,0.0,None
34,187,*FAT:,0,0.0,None
34,188,*CHI:,0,0.0,None
34,189,*FAT:,0,0.0,None
34,190,*CHI:,0,0.0,None
34,191,*CHI:,0,0.0,child-produced
34,192,*FAT:,0,0.0,None
34,193,*CHI:,0,0.0,None
34,194,*FAT:,1,0.0,None
34,195,*CHI:,0,0.0,None
34,196,*FAT:,0,0.0,None
34,197,*CHI:,0,0.0,None
34,198,*FAT:,0,0.0,None
34,199,*CHI:,0,0.0,None
34,200,*CHI:,0,0.0,None
34,201,*CHI:,0,0.0,None
34,202,*CHI:,0,0.0,None
34,1023,*CHI:,0,0.0,None
34,1024,*CHI:,0,0.0,None
34,1025,*CHI:,0,0.0,None
34,1026,*FAT:,0,0.0,None
34,1027,*FAT:,0,0.0,None
34,1028,*FAT:,0,0.0,None
34,1029,*CHI:,0,0.0,None
34,1030,*CHI:,0,0.0,None
34,1031,*FAT:,0,0.0,None
34,1032,*CHI:,0,0.0,None
34,1033,*FAT:,0,0.0,None
34,1034,*CHI:,0,0.0,None
34,1035,*CHI:,0,0.0,None
34,1036,*FAT:,0,0.0,None
34,1037,*FAT:,0,0.0,None
34,1038,*FAT:,0,0.0,None
34,1039,*FAT:,0,0.0,None
34,1040,*CHI:,0,0.0,None
34,1041,*FAT:,0,0.0,None
34,1042,*FAT:,0,0.0,None
34,223,*FAT:,0,0.0,None
34,224,*FAT:,0,0.0,None
34,225,*FAT:,0,0.0,child-directed
34,226,*CHI:,0,0.0,None
34,227,*CHI:,0,0.0,None
34,228,*FAT:,0,0.0,None
34,229,*CHI:,0,0.0,None
34,230,*CHI:,0,0.0,None
34,231,*FAT:,0,1.0,child-directed
34,232,*CHI:,0,0.0,None
34,233,*FAT:,0,0.0,None
34,234,*CHI:,0,0.0,None
34,235,*FAT:,0,0.0,None
34,236,*CHI:,0,0.0,None
34,237,*FAT:,0,0.0,None
34,238,*CHI:,1,0.0,None
34,239,*FAT:,0,0.0,None
34,240,*CHI:,0,0.0,None
34,241,*FAT:,0,0.0,None
34,242,*FAT:,0,0.0,None
34,1083,*CHI:,0,0.0,None
34,1084,*CHI:,0,0.0,None
34,1085,*MOT:,0,0.0,None
34,1086,*FAT:,0,0.0,child-directed
34,1087,*FAT:,0,0.0,None
34,1088,*CHI:,0,0.0,None
34,1089,*MOT:,0,0.0,None
34,1090,*CHI:,0,0.0,None
34,1091,*MOT:,0,0.0,None
34,1092,*FAT:,0,0.0,None
34,1093,*FAT:,0,0.0,None
34,1094,*CHI:,0,0.0,None
34,1095,*MOT:,0,0.0,None
34,1096,*CHI:,0,0.0,None
34,1097,*FAT:,0,0.0,None
34,1098,*MOT:,0,0.0,None
34,1099,*MOT:,0,0.0,None
34,1100,*FAT:,0,0.0,None
34,1101,*FAT:,0,0.0,None
34,1102,*MOT:,0,0.0,None
34,1263,*MOT:,0,0.0,None
34,1264,*FAT:,0,0.0,None
34,1265,*FAT:,0,0.0,None
34,1266,*MOT:,0,0.0,None
34,1267,*CHI:,0,0.0,child-produced
34,1268,*MOT:,0,0.0,child-directed
34,1269,*CHI:,1,0.0,None
34,1270,*FAT:,0,0.0,None
34,1271,*FAT:,0,0.0,None
34,1272,*CHI:,0,0.0,None
34,1273,*FAT:,1,0.0,child-directed
34,1274,*CHI:,0,0.0,None
34,1275,*FAT:,0,0.0,None
34,1276,*CHI:,0,0.0,None
34,1277,*FAT:,0,0.0,None
34,1278,*CHI:,0,0.0,None
34,1279,*FAT:,1,0.0,child-directed
34,1280,*CHI:,0,0.0,None
34,1281,*FAT:,0,0.0,None
34,1282,*CHI:,1,0.0,None
45,1283,*FAT:,0,0.0,None
45,1284,*FAT:,0,0.0,None
45,1285,*CHI:,1,0.0,None
45,1286,*FAT:,0,0.0,None
45,1287,*CHI:,1,0.0,None
45,1288,*FAT:,0,0.0,None
45,1289,*CHI:,0,0.0,None
45,1290,*FAT:,0,0.0,None
45,1291,*CHI:,2,0.0,None
45,1292,*FAT:,0,0.0,None
45,1293,*CHI:,0,0.0,None
45,1294,*FAT:,0,0.0,None
45,1295,*FAT:,0,0.0,None
45,1296,*FAT:,0,0.0,None
45,1297,*CHI:,0,0.0,None
45,1298,*FAT:,0,0.0,None
45,1299,*FAT:,0,0.0,None
45,1300,*CHI:,0,0.0,None
45,1301,*FAT:,0,0.0,None
45,1302,*CHI:,2,0.0,None
45,523,*FAT:,0,0.0,None
45,524,*FAT:,0,0.0,None
45,525,*CHI:,2,0.0,None
45,526,*FAT:,0,0.0,None
45,527,*CHI:,0,0.0,None
45,528,*FAT:,1,0.0,None
45,529,*CHI:,0,0.0,None
45,530,*CHI:,1,0.0,None
45,531,*CHI:,0,0.0,None
45,532,*FAT:,0,0.0,None
45,533,*CHI:,0,0.0,None
45,534,*CHI:,0,0.0,None
45,535,*CHI:,0,0.0,None
45,536,*CHI:,0,0.0,None
45,537,*MOT:,0,0.0,None
45,538,*CHI:,0,0.0,None
45,539,*CHI:,0,0.0,None
45,540,*FAT:,0,0.0,None
45,541,*FAT:,0,0.0,None
45,542,*CHI:,0,0.0,child-produced
45,1403,*CHI:,0,0.0,None
45,1404,*FAT:,0,0.0,None
45,1405,*FAT:,0,0.0,None
45,1406,*CHI:,1,0.0,None
45,1407,*CHI:,0,0.0,None
45,1408,*CHI:,1,0.0,None
45,1409,*MAR:,0,0.0,None
45,1410,*CHI:,1,0.0,None
45,1411,*CHI:,1,0.0,child-produced
45,1412,*CHI:,0,0.0,None
45,1413,*FAT:,0,0.0,None
45,1414,*FAT:,0,0.0,None
45,1415,*FAT:,0,0.0,None
45,1416,*FAT:,0,0.0,None
45,1417,*CHI:,0,0.0,None
45,1418,*FAT:,0,0.0,None
45,1419,*FAT:,0,0.0,None
45,1420,*CHI:,0,0.0,None
45,1421,*FAT:,0,0.0,None
45,1422,*FAT:,0,0.0,None
45,163,*CHI:,0,0.0,None
45,164,*FAT:,0,0.0,None
45,165,*FAT:,0,0.0,None
45,166,*FAT:,0,0.0,None
45,167,*CHI:,1,0.0,None
45,168,*FAT:,0,0.0,None
45,169,*FAT:,0,0.0,None
45,170,*FAT:,0,0.0,None
45,171,*FAT:,0,0.0,None
45,172,*FAT:,0,0.0,None
45,173,*FAT:,0,0.0,None
45,174,*FAT:,0,0.0,None
45,175,*CHI:,0,0.0,None
45,176,*FAT:,0,0.0,None
45,177,*FAT:,0,1.0,None
45,178,*CHI:,2,0.0,None
45,179,*FAT:,0,0.0,None
45,180,*CHI:,0,0.0,None
45,181,*FAT:,0,0.0,None
45,182,*CHI:,0,0.0,None
45,923,*FAT:,0,0.0,None
45,924,*CHI:,0,0.0,None
45,925,*FAT:,0,0.0,None
45,926,*CHI:,0,0.0,None
45,927,*CHI:,0,0.0,None
45,928,*CHI:,0,0.0,None
45,929,*CHI:,0,0.0,None
45,930,*FAT:,0,0.0,None
45,931,*FAT:,0,0.0,None
45,932,*FAT:,0,0.0,None
45,933,*CHI:,0,0.0,None
45,934,*CHI:,0,0.0,None
45,935,*CHI:,0,0.0,None
45,936,*CHI:,1,1.0,None
45,937,*FAT:,0,0.0,child-directed
45,938,*CHI:,0,0.0,None
45,939,*FAT:,0,1.0,None
45,940,*CHI:,0,0.0,None
45,941,*FAT:,0,0.0,None
45,942,*CHI:,0,0.0,None
13,1023,*CHI:,0,0.0,None
13,1024,*CHI:,0,0.0,None
13,1025,*CHI:,0,0.0,None
13,1026,*FAT:,0,0.0,None
13,1027,*FAT:,1,0.0,None
13,1028,*FAT:,0,0.0,None
13,1029,*CHI:,0,0.0,None
13,1030,*CHI:,0,0.0,None
13,1031,*FAT:,0,0.0,None
13,1032,*CHI:,0,0.0,None
13,1033,*FAT:,0,0.0,None
13,1034,*CHI:,1,0.0,None
13,1035,*CHI:,0,0.0,None
13,1036,*FAT:,0,0.0,None
13,1037,*FAT:,0,0.0,None
13,1038,*FAT:,0,0.0,None
13,1039,*FAT:,0,0.0,None
13,1040,*CHI:,0,0.0,None
13,1041,*FAT:,0,0.0,None
13,1042,*FAT:,0,0.0,None
13,623,*CHI:,0,0.0,None
13,624,*CHI:,2,0.0,None
13,625,*CHI:,0,0.0,None
13,626,*CHI:,0,0.0,None
13,627,*CHI:,0,0.0,None
13,628,*CHI:,0,0.0,None
13,629,*CHI:,0,0.0,None
13,630,*CHI:,0,0.0,None
13,631,*FAT:,0,0.0,None
13,632,*CHI:,0,0.0,None
13,633,*CHI:,0,0.0,None
13,634,*CHI:,0,0.0,None
13,635,*CHI:,0,0.0,None
13,636,*CHI:,0,0.0,child-produced
13,637,*CHI:,0,0.0,None
13,638,*FAT:,0,0.0,None
13,639,*CHI:,0,0.0,None
13,640,*FAT:,0,0.0,None
13,641,*CHI:,0,0.0,None
13,642,*FAT:,0,0.0,None
13,643,*CHI:,0,0.0,None
13,644,*CHI:,0,0.0,None
13,645,*FAT:,0,0.0,None
13,646,*CHI:,0,0.0,None
13,647,*FAT:,0,0.0,None
13,648,*CHI:,0,0.0,None
13,649,*FAT:,0,0.0,None
13,650,*CHI:,0,1.0,child-produced
13,651,*CHI:,0,0.0,None
13,652,*CHI:,0,0.0,None
13,653,*CHI:,0,1.0,child-produced
13,654,*CHI:,0,0.0,None
13,655,*CHI:,0,0.0,None
13,656,*CHI:,0,0.0,None
13,657,*FAT:,0,0.0,None
13,658,*CHI:,0,0.0,None
13,659,*FAT:,0,0.0,None
13,660,*CHI:,0,1.0,None
13,661,*CHI:,0,0.0,None
13,662,*FAT:,0,0.0,None
13,783,*MAR:,2,0.0,None
13,784,*MOT:,0,0.0,None
13,785,*MAR:,0,0.0,None
13,786,*MAR:,0,0.0,None
13,787,*MAR:,2,0.0,None
13,788,*CHI:,0,0.0,None
13,789,*CHI:,0,0.0,None
13,790,*CHI:,0,0.0,None
13,791,*CHI:,0,0.0,None
13,792,*CHI:,0,0.0,child-produced
13,793,*FAT:,0,0.0,None
13,794,*CHI:,0,0.0,None
13,795,*FAT:,0,0.0,None
13,796,*CHI:,0,0.0,None
13,797,*CHI:,0,0.0,None
13,798,*CHI:,0,0.0,None
13,799,*FAT:,0,0.0,None
13,800,*CHI:,0,0.0,None
13,801,*CHI:,0,0.0,None
13,802,*CHI:,0,0.0,None
13,1143,*CHI:,0,0.0,None
13,1144,*MOT:,0,0.0,None
13,1145,*CHI:,2,0.0,None
13,1146,*FAT:,0,0.0,None
13,1147,*CHI:,0,0.0,None
13,1148,*FAT:,0,0.0,None
13,1149,*FAT:,0,0.0,None
13,1150,*CHI:,0,0.0,None
13,1151,*FAT:,0,0.0,None
13,1152,*FAT:,0,0.0,None
13,1153,*FAT:,0,0.0,None
13,1154,*CHI:,0,0.0,None
13,1155,*FAT:,0,0.0,None
13,1156,*CHI:,0,0.0,None
13,1157,*FAT:,0,0.0,None
13,1158,*FAT:,0,0.0,None
13,1159,*CHI:,0,0.0,None
13,1160,*FAT:,0,0.0,None
13,1161,*FAT:,0,1.0,None
13,1162,*FAT:,0,0.0,None
36,923,*FAT:,0,0.0,None
36,924,*CHI:,0,0.0,None
36,925,*FAT:,0,0.0,None
36,926,*CHI:,0,0.0,None
36,927,*CHI:,0,0.0,None
36,928,*CHI:,0,0.0,None
36,929,*CHI:,0,0.0,None
36,930,*FAT:,0,0.0,None
36,931,*FAT:,0,0.0,None
36,932,*FAT:,0,0.0,None
36,933,*CHI:,0,0.0,None
36,934,*CHI:,0,0.0,None
36,935,*CHI:,0,0.0,None
36,936,*CHI:,0,1.0,None
36,937,*FAT:,0,0.0,child-directed
36,938,*CHI:,0,0.0,None
36,939,*FAT:,1,1.0,None
36,940,*CHI:,0,0.0,None
36,941,*FAT:,0,0.0,None
36,942,*CHI:,0,0.0,None
36,1023,*CHI:,0,0.0,None
36,1024,*CHI:,0,0.0,None
36,1025,*CHI:,0,0.0,None
36,1026,*FAT:,0,0.0,None
36,1027,*FAT:,0,0.0,None
36,1028,*FAT:,0,0.0,None
36,1029,*CHI:,0,0.0,None
36,1030,*CHI:,0,0.0,None
36,1031,*FAT:,0,0.0,None
36,1032,*CHI:,0,0.0,None
36,1033,*FAT:,0,0.0,None
36,1034,*CHI:,0,0.0,None
36,1035,*CHI:,0,0.0,None
36,1036,*FAT:,0,0.0,None
36,1037,*FAT:,0,0.0,None
36,1038,*FAT:,0,0.0,None
36,1039,*FAT:,0,0.0,None
36,1040,*CHI:,0,0.0,None
36,1041,*FAT:,0,0.0,None
36,1042,*FAT:,0,0.0,None
36,523,*FAT:,0,0.0,None
36,524,*FAT:,0,0.0,None
36,525,*CHI:,0,0.0,None
36,526,*FAT:,0,0.0,None
36,527,*CHI:,0,0.0,None
36,528,*FAT:,0,0.0,None
36,529,*CHI:,0,0.0,None
36,530,*CHI:,0,0.0,None
36,531,*CHI:,0,0.0,None
36,532,*FAT:,0,0.0,None
36,533,*CHI:,0,0.0,None
36,534,*CHI:,0,0.0,None
36,535,*CHI:,0,0.0,None
36,536,*CHI:,0,0.0,None
36,537,*MOT:,0,0.0,None
36,538,*CHI:,0,0.0,None
36,539,*CHI:,0,0.0,None
36,540,*FAT:,0,0.0,None
36,541,*FAT:,0,0.0,None
36,542,*CHI:,0,0.0,child-produced
36,1043,*FAT:,0,0.0,None
36,1044,*CHI:,0,0.0,None
36,1045,*FAT:,0,0.0,None
36,1046,*FAT:,0,0.0,None
36,1047,*CHI:,0,0.0,None
36,1048,*FAT:,0,0.0,None
36,1049,*FAT:,0,0.0,None
36,1050,*FAT:,0,0.0,None
36,1051,*CHI:,0,0.0,None
36,1052,*FAT:,0,0.0,None
36,1053,*CHI:,1,1.0,None
36,1054,*FAT:,0,0.0,None
36,1055,*CHI:,0,0.0,None
36,1056,*FAT:,1,0.0,None
36,1057,*FAT:,0,0.0,None
36,1058,*FAT:,0,0.0,None
36,1059,*FAT:,0,0.0,None
36,1060,*FAT:,0,0.0,None
36,1061,*FAT:,0,0.0,None
36,1062,From file <030018a.cha>,0,,None
36,903,*CHI:,0,0.0,None
36,904,*CHI:,0,0.0,None
36,905,*CHI:,0,0.0,None
36,906,*FAT:,0,0.0,None
36,907,*CHI:,0,0.0,None
36,908,*FAT:,0,0.0,None
36,909,*CHI:,0,0.0,None
36,910,*CHI:,0,0.0,None
36,911,*FAT:,0,0.0,None
36,912,*FAT:,0,0.0,None
36,913,*CHI:,0,0.0,None
36,914,*FAT:,0,0.0,None
36,915,*FAT:,0,0.0,None
36,916,*CHI:,0,0.0,None
36,917,*FAT:,0,0.0,None
36,918,*CHI:,0,0.0,None
36,919,*FAT:,0,0.0,None
36,920,*FAT:,0,0.0,None
36,921,*CHI:,0,0.0,None
36,922,*FAT:,0,0.0,None
17,643,*CHI:,0,0.0,None
17,644,*CHI:,0,0.0,None
17,645,*FAT:,0,0.0,None
17,646,*CHI:,0,0.0,None
17,647,*FAT:,0,0.0,None
17,648,*CHI:,0,0.0,None
17,649,*FAT:,0,0.0,None
17,650,*CHI:,0,1.0,child-produced
17,651,*CHI:,0,0.0,None
17,652,*CHI:,0,0.0,None
17,653,*CHI:,0,1.0,child-produced
17,654,*CHI:,0,0.0,None
17,655,*CHI:,0,0.0,None
17,656,*CHI:,0,0.0,None
17,657,*FAT:,0,0.0,None
17,658,*CHI:,0,0.0,None
17,659,*FAT:,0,0.0,None
17,660,*CHI:,2,1.0,None
17,661,*CHI:,0,0.0,None
17,662,*FAT:,0,0.0,None
17,383,*CHI:,0,0.0,None
17,384,*FAT:,0,0.0,None
17,385,*CHI:,0,0.0,None
17,386,*CHI:,0,0.0,None
17,387,*FAT:,2,0.0,None
17,388,*FAT:,0,1.0,child-directed
17,389,*CHI:,0,0.0,None
17,390,*FAT:,0,0.0,None
17,391,*CHI:,0,0.0,None
17,392,*FAT:,0,0.0,None
17,393,*FAT:,0,0.0,None
17,394,*FAT:,0,0.0,None
17,395,*FAT:,0,0.0,None
17,396,*FAT:,0,0.0,None
17,397,*FAT:,0,0.0,None
17,398,*CHI:,0,0.0,None
17,399,*FAT:,0,0.0,None
17,400,*CHI:,2,1.0,None
17,401,*FAT:,0,0.0,None
17,402,*FAT:,0,0.0,None
17,403,*FAT:,0,0.0,None
17,404,*FAT:,0,0.0,None
17,405,*FAT:,0,0.0,None
17,406,*CHI:,1,0.0,None
17,407,*FAT:,0,0.0,None
17,408,*FAT:,0,0.0,None
17,409,*CHI:,0,0.0,child-produced
17,410,*FAT:,0,0.0,None
17,411,*CHI:,1,0.0,None
17,412,*FAT:,0,0.0,None
17,413,*CHI:,0,0.0,None
17,414,*FAT:,1,0.0,None
17,415,*FAT:,0,0.0,None
17,416,*CHI:,0,0.0,None
17,417,*FAT:,0,0.0,None
17,418,*CHI:,0,0.0,None
17,419,*FAT:,0,0.0,None
17,420,*FAT:,0,0.0,None
17,421,*CHI:,0,0.0,None
17,422,*FAT:,0,0.0,None
17,323,*FAT:,0,0.0,None
17,324,*FAT:,0,0.0,None
17,325,*CHI:,0,0.0,None
17,326,*FAT:,2,0.0,None
17,327,*CHI:,0,0.0,None
17,328,*FAT:,0,0.0,None
17,329,*CHI:,0,0.0,None
17,330,*FAT:,0,0.0,None
17,331,*CHI:,0,0.0,None
17,332,*FAT:,0,0.0,None
17,333,*CHI:,1,0.0,None
17,334,*CHI:,0,0.0,None
17,335,*FAT:,0,0.0,None
17,336,*CHI:,0,0.0,None
17,337,*FAT:,0,0.0,None
17,338,*CHI:,0,0.0,None
17,339,*CHI:,0,0.0,None
17,340,*FAT:,1,0.0,None
17,341,*FAT:,0,0.0,None
17,342,*FAT:,1,0.0,None
17,363,*FAT:,0,0.0,None
17,364,*CHI:,1,0.0,None
17,365,*FAT:,0,0.0,None
17,366,*FAT:,0,1.0,None
17,367,*FAT:,0,0.0,None
17,368,*FAT:,0,0.0,None
17,369,*CHI:,0,0.0,None
17,370,*FAT:,0,0.0,None
17,371,*CHI:,0,0.0,None
17,372,*FAT:,0,0.0,None
17,373,*CHI:,0,0.0,None
17,374,*FAT:,0,0.0,None
17,375,*FAT:,0,0.0,None
17,376,*CHI:,0,0.0,None
17,377,*CHI:,1,0.0,None
17,378,*FAT:,0,0.0,None
17,379,*CHI:,0,0.0,None
17,380,*FAT:,1,0.0,None
17,381,*CHI:,0,0.0,None
17,382,*FAT:,0,0.0,None
52,1423,*FAT:,0,0.0,None
52,1424,*FAT:,0,0.0,None
52,1425,*CHI:,0,0.0,None
52,1426,*FAT:,0,0.0,None
52,1427,*FAT:,0,0.0,None
52,1428,*CHI:,2,0.0,None
52,1429,*FAT:,0,0.0,None
52,1430,*CHI:,0,0.0,None
52,1431,*FAT:,0,0.0,None
52,1432,*CHI:,0,0.0,None
52,1433,*FAT:,0,0.0,None
52,1434,*CHI:,0,0.0,None
52,1435,*FAT:,0,0.0,None
52,1436,*FAT:,0,0.0,None
52,1437,*CHI:,0,0.0,None
52,1438,*FAT:,0,0.0,None
52,1439,*CHI:,0,0.0,None
52,1440,*FAT:,0,0.0,None
52,1441,*CHI:,0,0.0,None
52,1442,*FAT:,1,0.0,child-directed
52,843,*CHI:,0,0.0,None
52,844,*FAT:,0,0.0,None
52,845,*CHI:,0,0.0,None
52,846,*FAT:,0,1.0,None
52,847,*CHI:,0,0.0,None
52,848,*FAT:,0,1.0,None
52,849,*FAT:,0,0.0,None
52,850,*CHI:,0,0.0,None
52,851,*FAT:,0,0.0,None
52,852,*CHI:,0,0.0,None
52,853,*FAT:,0,0.0,None
52,854,*FAT:,0,0.0,None
52,855,*CHI:,0,0.0,None
52,856,*CHI:,1,0.0,None
52,857,*FAT:,1,1.0,child-directed
52,858,*CHI:,0,0.0,None
52,859,*FAT:,2,0.0,None
52,860,*FAT:,0,0.0,None
52,861,*CHI:,0,0.0,None
52,862,*FAT:,0,0.0,None
52,1063,*CHI:,0,0.0,None
52,1064,*FAT:,0,0.0,None
52,1065,*CHI:,0,0.0,None
52,1066,*CHI:,0,0.0,None
52,1067,*FAT:,0,0.0,None
52,1068,*CHI:,0,0.0,None
52,1069,*FAT:,0,0.0,None
52,1070,*FAT:,0,0.0,None
52,1071,*CHI:,0,0.0,None
52,1072,*FAT:,0,0.0,None
52,1073,*FAT:,0,0.0,None
52,1074,*FAT:,0,0.0,None
52,1075,*CHI:,0,0.0,None
52,1076,*FAT:,1,1.0,None
52,1077,*CHI:,0,0.0,None
52,1078,*MOT:,0,0.0,None
52,1079,*FAT:,0,0.0,None
52,1080,*FAT:,0,0.0,None
52,1081,*CHI:,0,0.0,None
52,1082,*FAT:,0,1.0,None
52,423,*CHI:,0,0.0,None
52,424,*FAT:,0,0.0,None
52,425,*MOT:,0,0.0,None
52,426,*FAT:,0,0.0,None
52,427,*MOT:,0,0.0,None
52,428,*FAT:,0,0.0,None
52,429,*MOT:,0,0.0,None
52,430,*FAT:,0,0.0,None
52,431,*FAT:,0,0.0,None
52,432,*MOT:,0,0.0,None
52,433,*CHI:,1,0.0,None
52,434,*CHI:,1,0.0,child-produced
52,435,*CHI:,0,0.0,None
52,436,*CHI:,1,0.0,None
52,437,*CHI:,0,0.0,None
52,438,*FAT:,2,0.0,None
52,439,*FAT:,0,0.0,None
52,440,*CHI:,0,0.0,None
52,441,*CHI:,0,0.0,None
52,442,*CHI:,0,0.0,None
52,1323,*CHI:,0,0.0,None
52,1324,*FAT:,0,0.0,None
52,1325,*CHI:,0,0.0,None
52,1326,*FAT:,0,0.0,None
52,1327,*FAT:,0,0.0,None
52,1328,*CHI:,0,0.0,None
52,1329,*FAT:,0,0.0,None
52,1330,*CHI:,0,0.0,None
52,1331,*FAT:,0,0.0,None
52,1332,*CHI:,0,0.0,None
52,1333,*FAT:,0,0.0,None
52,1334,*FAT:,0,0.0,None
52,1335,*CHI:,0,0.0,None
52,1336,*FAT:,0,0.0,None
52,1337,*CHI:,0,0.0,None
52,1338,*CHI:,0,0.0,None
52,1339,*FAT:,0,0.0,None
52,1340,*FAT:,0,0.0,None
52,1341,*CHI:,0,0.0,None
52,1342,*FAT:,0,0.0,None
38,1223,*FAT:,1,0.0,None
38,1224,*MOT:,1,0.0,None
38,1225,*MOT:,1,0.0,None
38,1226,*FAT:,1,0.0,None
38,1227,*MOT:,1,0.0,None
38,1228,*FAT:,1,0.0,None
38,1229,*MOT:,0,0.0,None
38,1230,*FAT:,0,1.0,child-directed
38,1231,*FAT:,0,0.0,None
38,1232,*MOT:,1,0.0,None
38,1233,*MOT:,1,0.0,None
38,1234,*MOT:,1,0.0,None
38,1235,*MOT:,0,0.0,None
38,1236,*FAT:,0,0.0,None
38,1237,*MOT:,0,0.0,None
38,1238,*CHI:,1,0.0,None
38,1239,*CHI:,2,0.0,None
38,1240,*FAT:,1,0.0,None
38,1241,*CHI:,1,0.0,None
38,1242,*FAT:,1,0.0,None
38,583,*CHI:,2,0.0,None
38,584,*FAT:,0,0.0,None
38,585,*CHI:,0,0.0,None
38,586,*FAT:,0,0.0,None
38,587,*FAT:,0,0.0,None
38,588,*CHI:,0,0.0,None
38,589,*FAT:,0,0.0,None
38,590,*CHI:,0,0.0,None
38,591,*CHI:,0,0.0,None
38,592,*CHI:,0,0.0,None
38,593,*CHI:,0,0.0,None
38,594,*FAT:,0,0.0,None
38,595,*CHI:,0,0.0,None
38,596,*CHI:,0,0.0,None
38,597,*CHI:,0,0.0,None
38,598,*FAT:,0,0.0,None
38,599,*FAT:,0,0.0,None
38,600,*CHI:,0,0.0,None
38,601,*CHI:,0,0.0,None
38,602,*CHI:,0,0.0,None
38,823,*FAT:,1,0.0,None
38,824,*CHI:,0,0.0,None
38,825,*FAT:,0,0.0,None
38,826,*CHI:,0,0.0,None
38,827,*CHI:,0,0.0,None
38,828,*FAT:,0,0.0,None
38,829,*CHI:,0,0.0,None
38,830,*CHI:,0,0.0,None
38,831,*CHI:,0,0.0,None
38,832,*FAT:,0,0.0,None
38,833,*CHI:,0,0.0,None
38,834,*FAT:,0,0.0,None
38,835,*CHI:,0,0.0,None
38,836,*FAT:,0,0.0,None
38,837,*CHI:,0,1.0,child-directed
